Gender.Weights,Age Group.Weights,ADM1.Weights,Total Weights,Survey Date,Country,Gender,Age Group,Admin1,SEC,Age,BirthYear,Awareness,Urban/Rural,BiggestChallenge,LevelConcern,Concerns,RiskAwareness,Tested,VirusPrevention,PreventativeMeasures: Avoiding public places,PreventativeMeasures: Avoiding public transport,PreventativeMeasures: Increasing hygiene,PreventativeMeasures: Other,PreventativeMeasures: Working from home,HandWashing,SocialDistancing,HealthBehavior,EconomicImpact,MarketOperability,FoodLocations,FoodLocations2,FoodShopping,FoodAmount,Foodworry,BrandPurchase,NonEssentialItems,GovernmentTrust,CommercialTrust: Banks,CommercialTrust: Brands,CommercialTrust: Other,CommercialTrust: Retailers,CommercialTrust: Telecommuncations,InitiativeTaken: Limited store traffic,InitiativeTaken: None,InitiativeTaken: Sectioned intercepts,InitiativeTaken: Staff in protective gear,Groups: Brands,Groups: Governments,Groups: NGOs,Groups: Private Sector,Groups: Retailers,InformationSources: Friends/family,InformationSources: Government messages,InformationSources: Newspapers,InformationSources: Other,InformationSources: Radio,InformationSources: Social Media,InformationSources: TV,SocialMedia,MediaConsumption,StayPositive
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Male,36+,Zambézia,C1,39,1980,Yes,Urban area,,1,Economic impact,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,No,Go to hospital,2,Some are open,Yes,Hypermarkets,Less often than usual,Bigger packsize than usual,No,N/A,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,No change,
1.1,0.9,0.9,0.86,04/03/2020,Benin,Female,15-25,Atlantique,C1,21,1998,Yes,Urban area,,5,Contracting the disease,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,3,All are open,No,N/A,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,No change,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming less,
0.9,1.0,1.5,1.43,04/03/2020,Ivory Coast (Cote D'Ivoire),Male,15-25,Montagnes,C1,20,1999,Yes,Urban area,,1,Economic impact,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Most are closed,Yes,Supermarkets,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,No change,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,No change,
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Male,36+,Nampula,C2,37,1982,Yes,Urban area,,5,Contracting the disease,Yes,Not sure,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,1-2 times,Yes,Go to hospital,5,Most are closed,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming less,
1.0,1.0,1.0,1.00,04/03/2020,South Africa,Male,15-25,KwaZulu-Natal,B,22,1997,Yes,Rural area,Loadsheding,5,Economic impact,No,Not sure,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,No,Go to hospital,5,Some are open,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Health organizations,Consuming more,Recovering some patients
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Male,36+,Tete,D,41,1978,Yes,Rural area,,5,Contracting the disease,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Other,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming less,
0.8,1.0,0.4,0.28,04/03/2020,Zambia,Male,15-25,Lusaka,B,23,1996,Yes,Urban area,tuiton fees,3,Economic impact,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Not sure,3,Most are open,No,N/A,More often than usual,Same as usual,No,N/A,No change,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,"Music, board games, family"
0.9,1.0,1.0,0.93,04/03/2020,Ivory Coast (Cote D'Ivoire),Male,15-25,Sassandra-Marahoué,C2,24,1995,Yes,Urban area,,1,Local infections,No,Not sure,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,3-5 times,No,Not sure,1,Most are open,No,N/A,Same as usual [no change],Same as usual,Yes,Purchase your usual brand,Decreased,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,No change,
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Female,36+,Maputo City,A,56,1963,Yes,Urban area,,4,Contracting the disease,Yes,Yes - tested positive,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Stay home,4,All are open,Yes,Hypermarkets,More often than usual,Same as usual,No,N/A,Increased,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming less,
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Female,15-25,Inhambane,C1,23,1996,Yes,Urban area,,3,Contracting the disease,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,4,Some are open,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming less,
0.8,0.7,0.4,0.20,04/03/2020,Zambia,Male,26-35,Lusaka,C1,26,1993,Yes,Urban area,Getting employment,4,Contracting the disease,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Most are open,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming less,Playing FIFA Spending time with family
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Male,15-25,Nampula,C1,19,2000,Yes,Urban area,,5,Global infections,Yes,Yes - tested negative,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,3-5 times,Yes,Go to hospital,5,Some are open,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming less,
1.1,0.8,1.0,0.90,04/03/2020,Benin,Female,26-35,Plateau,B,28,1991,Yes,Urban area,,5,Global infections,No,Yes - tested positive,Yes,FALSE,TRUE,FALSE,FALSE,FALSE,1-2 times,No,Go to doctor,1,Most are open,Yes,Supermarkets,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,No change,
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Female,15-25,Inhambane,B,25,1994,Yes,Urban area,,5,Contracting the disease,Yes,Not sure,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,No,Go to hospital,1,All are open,No,N/A,More often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Male,36+,Nampula,B,48,1971,Yes,Urban area,,5,Local infections,No,No,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Stay home,5,Some are open,No,N/A,Less often than usual,Same as usual,No,N/A,No change,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,
0.9,1.6,0.7,1.09,04/03/2020,Ivory Coast (Cote D'Ivoire),Male,36+,Abidjan,C1,40,1979,Yes,Urban area,,5,Economic impact,Yes,No,Yes,TRUE,TRUE,TRUE,TRUE,FALSE,More than 5 times,No,Go to doctor,5,Most are closed,Yes,Wholesalers,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Media outlets,Consuming more,
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Female,26-35,Maputo City,C1,35,1984,Yes,Urban area,,5,Contracting the disease,Yes,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,3-5 times,No,Go to hospital,2,Some are open,Yes,Wholesalers,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming less,
1.1,0.9,0.9,0.86,04/03/2020,Benin,Female,15-25,Atlantique,C1,20,1999,Yes,Rural area,,5,Contracting the disease,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,3-5 times,Yes,Go to hospital,5,Most are closed,Yes,Hypermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Health organizations,Consuming more,
0.9,1.3,0.8,0.93,04/03/2020,Benin,Male,36+,Ouémé,B,42,1977,Yes,Urban area,,5,Global infections,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,1-2 times,Yes,Go to hospital,2,Most are open,No,N/A,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Increased,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Male,36+,Sofala,C1,40,1979,Yes,Urban area,,5,Contracting the disease,Yes,Yes - tested positive,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,No,Go to hospital,5,All are open,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,
0.9,1.0,1.1,1.02,04/03/2020,Ivory Coast (Cote D'Ivoire),Male,15-25,Lacs,B,20,1999,Yes,Urban area,,1,Economic impact,Yes,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,2,Some are open,Yes,Supermarkets,Less often than usual,Same as usual,Yes,Purchase your usual brand,Decreased,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming less,
0.8,1.8,3.6,4.91,04/03/2020,Zambia,Male,36+,Muchinga,C1,41,1978,Yes,Rural area,Food,5,Local infections,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,3-5 times,No,Go to hospital,5,Most are open,No,N/A,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,Rural area
0.9,1.0,1.1,0.98,04/03/2020,Kenya,Male,36+,Garissa,C2,49,1970,Yes,Rural area,Lack of basic needs and very hot sun,5,Global infections,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,No,Go to hospital,5,All are open,No,N/A,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,Following government directives and trusting in the Lord
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Female,26-35,Tete,B,28,1991,Yes,Rural area,,5,Travel restrictions,Yes,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,1-2 times,Yes,Go to hospital,5,Some are open,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming less,
1.0,1.0,1.1,1.16,04/03/2020,Nigeria,Male,26-35,Abia,C2,29,1990,Yes,Urban area,Electricity,5,Global infections,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,3-5 times,Yes,Go to doctor,5,All are closed,Yes,Discounters,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Health organizations,Consuming more,Television
1.4,1.0,2.6,3.53,04/03/2020,Zambia,Female,15-25,Northern,B,23,1996,Yes,Urban area,Income,4,Contracting the disease,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,More than 5 times,No,Go to hospital,4,Most are open,Yes,Supermarkets,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,No change,My family
1.1,1.6,1.1,1.99,04/03/2020,Ivory Coast (Cote D'Ivoire),Female,36+,Zanzan,C1,36,1983,Yes,Urban area,,1,Other,No,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,3-5 times,No,Go to hospital,5,Most are open,No,N/A,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,No change,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,
1.1,1.0,0.7,0.81,04/03/2020,Ivory Coast (Cote D'Ivoire),Female,15-25,Abidjan,C1,25,1994,Yes,Urban area,,1,Local infections,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,1,Some are open,Yes,Wholesalers,More often than usual,Bigger packsize than usual,No,N/A,Increased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,1.0,1.0,1.08,04/03/2020,Nigeria,Female,26-35,Imo,C1,29,1990,Yes,Urban area,"The lock down is really tough on me, no enough money to stock up food in the house.",5,Economic impact,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,No,Go to hospital,5,Most are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Health organizations,Consuming more,My family
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Female,15-25,Nampula,B,22,1997,Yes,Urban area,,5,Global infections,Yes,Yes - tested negative,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,More than 5 times,Yes,Go to hospital,1,All are open,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming less,
1.1,0.9,1.0,0.95,04/03/2020,Benin,Female,15-25,Mono,C1,18,2001,Yes,Rural area,,4,Local infections,No,No,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,More than 5 times,No,Go to hospital,4,Some are open,Yes,Supermarkets,Less often than usual,Same as usual,No,N/A,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,
1.1,0.9,0.9,0.86,04/03/2020,Benin,Female,15-25,Atlantique,B,24,1995,Yes,Urban area,,5,Global infections,No,Not sure,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,All are closed,No,N/A,More often than usual,Bigger packsize than usual,No,N/A,Increased,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming less,
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Male,15-25,Nampula,B,19,2000,Yes,Urban area,,5,Global infections,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,3-5 times,No,Go to hospital,5,All are open,Yes,Hypermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming less,
1.0,1.0,0.8,0.85,04/03/2020,Nigeria,Female,15-25,Benue,C2,19,2000,Yes,Urban area,I don't have money to prepare dinner for me and my brother,5,Global infections,No,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,No,Not sure,5,Most are closed,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Increased,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,N/A,No change,My family and my positive mindset
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Female,36+,Inhambane,C1,39,1980,Yes,Urban area,,5,Local infections,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,1-2 times,Yes,Go to hospital,5,Some are open,No,N/A,More often than usual,Bigger packsize than usual,No,N/A,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming less,
0.8,1.0,1.2,0.88,04/03/2020,Zambia,Male,15-25,Southern,C1,23,1996,Yes,Urban area,High food prices,5,Economic impact,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,All are open,Yes,Supermarkets,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,Just being close to my family with the hope that this virus will pass soon
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Female,36+,Zambézia,C1,56,1963,Yes,Urban area,,5,Contracting the disease,Yes,Not sure,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,All are open,Yes,Hypermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming less,
0.9,1.6,1.0,1.51,04/03/2020,Ivory Coast (Cote D'Ivoire),Male,36+,Sassandra-Marahoué,C1,36,1983,Yes,Rural area,,5,Global infections,Yes,Not sure,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,1-2 times,No,Go to doctor,3,Most are closed,Yes,Wholesalers,Same as usual [no change],Bigger packsize than usual,No,N/A,Decreased,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,
0.9,0.6,1.0,0.57,04/03/2020,Ivory Coast (Cote D'Ivoire),Male,26-35,Sassandra-Marahoué,B,29,1990,Yes,Urban area,,5,Contracting the disease,No,No,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Some are open,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,No change,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Health organizations,Consuming more,
1.1,1.0,0.8,0.84,04/03/2020,Kenya,Female,36+,Nairobi,A,37,1982,Yes,Urban area,Bad roads,5,Economic impact,No,Not sure,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,No,Go to hospital,5,Some are open,No,N/A,More often than usual,Bigger packsize than usual,No,N/A,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Friends/family,Consuming more,Social media
1.0,1.0,1.0,1.00,04/03/2020,South Africa,Female,36+,Mpumalanga,A,37,1982,Yes,Rural area,Corona virus,1,Global infections,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,3,Some are open,Yes,Hypermarkets,More often than usual,Bigger packsize than usual,No,N/A,No change,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,"TV , radio and food"
0.9,1.6,1.0,1.51,04/03/2020,Ivory Coast (Cote D'Ivoire),Male,36+,Comoé,C1,41,1978,Yes,Rural area,,5,Contracting the disease,No,Not sure,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,More than 5 times,No,Go to hospital,5,All are open,No,N/A,Same as usual [no change],Same as usual,Yes,Purchase your usual brand,Decreased,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,N/A,Consuming more,
0.8,1.0,0.4,0.28,04/03/2020,Zambia,Male,15-25,Lusaka,B,20,1999,Yes,Urban area,My biggest challenge today is moving about due to Corona virus outbreak,5,Economic impact,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Most are open,No,N/A,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Governments,Consuming less,I know cure will be found soon
1.0,1.0,1.0,1.00,04/03/2020,Mozambique,Female,15-25,Nampula,B,22,1997,Yes,Rural area,,5,Contracting the disease,Yes,Not sure,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,4,Most are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,
1.1,1.0,1.0,1.13,04/03/2020,Ivory Coast (Cote D'Ivoire),Female,15-25,Sassandra-Marahoué,B,21,1998,Yes,Urban area,,5,Contracting the disease,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Most are open,No,N/A,More often than usual,Smaller packsize than usual,Yes,Purchase your usual brand,No change,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,No change,
